SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
TCFSL, NB, 10-Jul-2019, 1067.68, 1067.00, 1072.00, 1063.55, 1072.00, 1072.00, 1068.81, 1296, 13.85, 44, 945, 72.92
TCFSL, ND, 10-Jul-2019, 1079.19, 1076.00, 1080.00, 1076.00, 1079.00, 1079.00, 1078.89, 1250, 13.49, 19, 900, 72.00
TCFSL, NF, 10-Jul-2019, 1091.00, 1091.00, 1091.00, 1091.00, 1091.00, 1091.00, 1091.00, 1, 0.01, 1, 1, 100.00
TCI, EQ, 10-Jul-2019, 291.10, 287.15, 296.55, 287.15, 290.00, 290.60, 291.42, 9675, 28.19, 600, 7281, 75.26
TCIDEVELOP, EQ, 10-Jul-2019, 347.00, 350.00, 350.00, 350.00, 350.00, 350.00, 350.00, 1, 0.00, 1, 1, 100.00
TCIEXP, EQ, 10-Jul-2019, 618.00, 619.70, 638.40, 609.00, 612.50, 615.50, 623.46, 65105, 405.90, 2129, 58142, 89.30
TCIFINANCE, EQ, 10-Jul-2019, 11.90, 11.95, 12.00, 11.20, 11.40, 11.45, 11.49, 7073, 0.81, 98, 5356, 75.72
TCNSBRANDS, EQ, 10-Jul-2019, 765.10, 758.00, 777.85, 734.75, 744.80, 747.35, 756.61, 5931, 44.87, 853, 4598, 77.52
TCPLPACK, EQ, 10-Jul-2019, 326.75, 323.00, 336.45, 313.00, 319.90, 316.05, 324.77, 2514, 8.16, 229, 1410, 56.09
TCS, EQ, 10-Jul-2019, 2133.35, 2080.00, 2127.85, 2071.30, 2105.30, 2108.20, 2102.52, 6343581, 133374.98, 223857, 1665050, 26.25
TDPOWERSYS, EQ, 10-Jul-2019, 150.25, 145.50, 152.90, 145.50, 151.20, 152.05, 151.22, 3400, 5.14, 114, 2725, 80.15
TEAMLEASE, EQ, 10-Jul-2019, 3000.90, 2999.00, 3007.95, 2976.30, 2980.00, 2985.95, 2993.50, 1963, 58.76, 657, 1274, 64.90
TECHM, EQ, 10-Jul-2019, 675.90, 671.05, 684.80, 668.00, 675.50, 674.85, 675.79, 2468773, 16683.77, 68472, 1167342, 47.28
TECHNOE, EQ, 10-Jul-2019, 260.10, 255.00, 267.00, 255.00, 260.00, 260.05, 259.78, 3308, 8.59, 459, 2639, 79.78
TECHNOFAB, EQ, 10-Jul-2019, 24.85, 24.85, 24.85, 24.00, 24.00, 24.00, 24.00, 934, 0.22, 22, 931, 99.68
TEJASNET, EQ, 10-Jul-2019, 134.80, 131.10, 146.90, 130.50, 131.15, 132.10, 134.62, 52550, 70.74, 1971, 27930, 53.15
TERASOFT, EQ, 10-Jul-2019, 31.40, 29.15, 31.70, 29.15, 29.70, 29.75, 30.02, 11325, 3.40, 196, 7305, 64.50
TEXINFRA, EQ, 10-Jul-2019, 46.45, 47.00, 47.05, 42.60, 42.80, 43.80, 44.42, 10473, 4.65, 238, 8438, 80.57
TEXMOPIPES, EQ, 10-Jul-2019, 17.80, 17.55, 18.50, 17.55, 17.80, 17.80, 17.87, 23724, 4.24, 123, 12433, 52.41
TEXRAIL, EQ, 10-Jul-2019, 58.95, 58.70, 59.55, 57.10, 57.45, 57.40, 58.20, 93827, 54.60, 1289, 49160, 52.39
TFCILTD, EQ, 10-Jul-2019, 80.40, 80.35, 81.45, 69.65, 69.65, 70.25, 72.72, 1027390, 747.15, 11511, 522460, 50.85
TFL, EQ, 10-Jul-2019, 5.70, 5.50, 5.85, 5.50, 5.60, 5.80, 5.63, 5464, 0.31, 19, 4083, 74.73
TGBHOTELS, EQ, 10-Jul-2019, 4.80, 5.00, 5.00, 4.60, 4.60, 4.60, 4.65, 29807, 1.39, 58, 22918, 76.89
THANGAMAYL, EQ, 10-Jul-2019, 315.70, 314.90, 326.20, 312.80, 325.70, 320.50, 319.45, 1283, 4.10, 183, 989, 77.08
THEINVEST, EQ, 10-Jul-2019, 129.55, 125.20, 135.20, 124.40, 134.00, 134.20, 133.01, 3216, 4.28, 51, 2520, 78.36
THEJO, SM, 10-Jul-2019, 508.00, 533.00, 533.00, 533.00, 533.00, 533.00, 533.00, 200, 1.07, 1, 200, 100.00
THEMISMED, EQ, 10-Jul-2019, 178.75, 173.40, 184.70, 170.20, 180.65, 179.95, 178.78, 925, 1.65, 112, 615, 66.49
THERMAX, EQ, 10-Jul-2019, 1044.35, 1046.00, 1046.00, 1021.85, 1039.00, 1039.75, 1033.56, 39952, 412.93, 4604, 13519, 33.84
THIRUSUGAR, BZ, 10-Jul-2019, 6.00, 5.75, 6.20, 5.75, 6.20, 6.20, 5.95, 249, 0.01, 9, -, -
THOMASCOOK, EQ, 10-Jul-2019, 193.70, 193.60, 196.85, 192.10, 195.10, 195.95, 195.11, 129940, 253.53, 4262, 71520, 55.04
THYROCARE, EQ, 10-Jul-2019, 466.65, 463.70, 475.00, 454.00, 456.05, 460.35, 470.01, 30453, 143.13, 1699, 15510, 50.93
TI, EQ, 10-Jul-2019, 12.45, 12.45, 13.20, 11.80, 12.60, 12.50, 12.57, 126467, 15.90, 238, 69203, 54.72
TIDEWATER, EQ, 10-Jul-2019, 4840.00, 4832.05, 4850.00, 4825.00, 4825.00, 4826.40, 4835.03, 271, 13.10, 86, 210, 77.49
TIIL, EQ, 10-Jul-2019, 422.05, 420.00, 429.80, 415.00, 415.00, 426.60, 425.14, 592, 2.52, 164, 365, 61.66
TIINDIA, EQ, 10-Jul-2019, 383.00, 380.55, 387.00, 380.55, 385.50, 384.90, 385.07, 19840, 76.40, 1234, 16882, 85.09
TIJARIA, EQ, 10-Jul-2019, 11.20, 11.95, 11.95, 11.00, 11.60, 11.55, 11.48, 6410, 0.74, 55, 4188, 65.34
TIL, EQ, 10-Jul-2019, 230.35, 238.75, 238.80, 225.25, 231.50, 231.40, 229.54, 1713, 3.93, 200, 899, 52.48
TIMESGTY, EQ, 10-Jul-2019, 36.00, 35.80, 36.00, 35.50, 36.00, 36.00, 35.87, 1047, 0.38, 11, 897, 85.67
TIMETECHNO, EQ, 10-Jul-2019, 91.20, 90.35, 92.20, 89.65, 89.65, 90.45, 90.86, 63809, 57.97, 646, 44376, 69.55
TIMKEN, EQ, 10-Jul-2019, 716.90, 715.75, 738.70, 715.75, 730.00, 730.15, 729.32, 72705, 530.25, 1496, 65769, 90.46
TINPLATE, EQ, 10-Jul-2019, 129.25, 129.20, 131.75, 128.05, 128.75, 128.60, 129.62, 150543, 195.13, 3513, 32819, 21.80
TIPSINDLTD, EQ, 10-Jul-2019, 56.50, 56.50, 57.50, 56.50, 56.70, 56.60, 56.55, 1913, 1.08, 21, 1810, 94.62
TIRUMALCHM, EQ, 10-Jul-2019, 73.45, 73.75, 75.60, 71.75, 72.00, 72.10, 73.09, 197939, 144.67, 1880, 96197, 48.60
TITAN, EQ, 10-Jul-2019, 1098.95, 1103.00, 1125.00, 1088.35, 1102.00, 1101.20, 1108.80, 6366343, 70589.93, 186558, 1260455, 19.80
TMRVL, EQ, 10-Jul-2019, 17.10, 16.55, 17.40, 16.30, 17.25, 17.20, 17.04, 1681, 0.29, 36, 1323, 78.70
TNPETRO, EQ, 10-Jul-2019, 33.85, 34.55, 34.55, 33.60, 34.10, 33.90, 33.85, 19916, 6.74, 216, 13029, 65.42
TNPL, EQ, 10-Jul-2019, 177.35, 178.25, 178.50, 174.20, 174.75, 174.85, 175.66, 12693, 22.30, 423, 7135, 56.21
TOKYOPLAST, EQ, 10-Jul-2019, 49.70, 49.55, 52.65, 49.50, 49.50, 49.50, 49.91, 480, 0.24, 26, 392, 81.67
TORNTPHARM, EQ, 10-Jul-2019, 1546.25, 1548.80, 1560.00, 1534.05, 1543.90, 1549.40, 1550.35, 143464, 2224.19, 7284, 62129, 43.31
TORNTPOWER, EQ, 10-Jul-2019, 299.15, 299.10, 303.70, 292.55, 295.10, 296.15, 297.08, 1224965, 3639.18, 15313, 258171, 21.08
TOUCHWOOD, SM, 10-Jul-2019, 107.40, 112.75, 112.75, 110.10, 112.55, 112.55, 111.23, 10500, 11.68, 7, 4500, 42.86
TPLPLASTEH, EQ, 10-Jul-2019, 127.05, 125.45, 132.90, 125.45, 130.00, 128.60, 129.39, 2184, 2.83, 162, 1223, 56.00
TRANSWIND, SM, 10-Jul-2019, 5.10, 4.85, 4.85, 4.85, 4.85, 4.85, 4.85, 8000, 0.39, 2, 8000, 100.00
TREEHOUSE, EQ, 10-Jul-2019, 4.85, 4.80, 5.00, 4.80, 4.95, 4.95, 4.95, 16405, 0.81, 52, 13123, 79.99
TREJHARA, EQ, 10-Jul-2019, 16.35, 16.50, 17.30, 15.65, 16.00, 15.95, 16.08, 2638, 0.42, 54, 2227, 84.42
TRENT, EQ, 10-Jul-2019, 441.90, 440.30, 449.80, 431.30, 435.30, 435.00, 440.82, 706946, 3116.38, 9346, 662251, 93.68
TRF, EQ, 10-Jul-2019, 108.00, 109.00, 114.30, 107.50, 113.00, 112.85, 111.66, 36042, 40.24, 821, 14101, 39.12
TRIDENT, EQ, 10-Jul-2019, 59.55, 59.50, 60.30, 59.30, 59.40, 59.60, 59.73, 243072, 145.19, 1540, 143138, 58.89
TRIGYN, EQ, 10-Jul-2019, 58.50, 59.80, 60.00, 57.15, 57.15, 57.55, 58.84, 34758, 20.45, 424, 20851, 59.99
TRIL, EQ, 10-Jul-2019, 10.90, 10.30, 12.00, 10.30, 10.60, 10.85, 11.06, 37804, 4.18, 171, 26760, 70.79
TRITURBINE, EQ, 10-Jul-2019, 102.95, 102.45, 106.80, 101.55, 102.60, 102.25, 103.57, 15446, 16.00, 404, 9306, 60.25
TRIVENI, EQ, 10-Jul-2019, 64.90, 63.65, 65.40, 62.80, 63.60, 63.70, 63.84, 220490, 140.75, 1522, 116105, 52.66
TTKHLTCARE, EQ, 10-Jul-2019, 586.85, 586.90, 604.80, 575.00, 604.65, 590.70, 575.57, 22197, 127.76, 283, 21321, 96.05
TTKPRESTIG, EQ, 10-Jul-2019, 6582.90, 6570.00, 6580.00, 6400.00, 6418.80, 6424.75, 6481.58, 1967, 127.49, 1135, 1183, 60.14
TTL, EQ, 10-Jul-2019, 44.15, 43.05, 46.00, 42.60, 43.15, 43.40, 43.99, 770, 0.34, 76, 640, 83.12
TTML, BE, 10-Jul-2019, 3.90, 4.05, 4.05, 4.05, 4.05, 4.05, 4.05, 474422, 19.21, 246, -, -
TV18BRDCST, EQ, 10-Jul-2019, 22.90, 23.00, 23.10, 22.20, 22.35, 22.45, 22.62, 1095338, 247.79, 3142, 394305, 36.00
TVSELECT, EQ, 10-Jul-2019, 160.85, 161.90, 162.85, 155.25, 157.60, 157.25, 159.50, 45329, 72.30, 1367, 17633, 38.90
TVSMOTOR, EQ, 10-Jul-2019, 427.05, 424.40, 427.40, 410.60, 416.05, 417.70, 417.37, 1247870, 5208.22, 23072, 263339, 21.10
TVSSRICHAK, EQ, 10-Jul-2019, 1838.35, 1830.00, 1910.00, 1830.00, 1900.00, 1898.55, 1882.73, 3313, 62.37, 485, 2233, 67.40
TVTODAY, EQ, 10-Jul-2019, 273.55, 271.60, 280.00, 271.60, 279.65, 278.85, 277.50, 22068, 61.24, 4969, 12872, 58.33
TWL, EQ, 10-Jul-2019, 54.40, 54.85, 55.40, 52.65, 53.45, 53.15, 53.95, 212741, 114.78, 2006, 105029, 49.37
UBL, EQ, 10-Jul-2019, 1350.90, 1351.00, 1365.05, 1348.20, 1360.00, 1352.70, 1353.30, 184388, 2495.32, 9766, 71567, 38.81
UCALFUEL, EQ, 10-Jul-2019, 138.00, 137.90, 140.00, 136.70, 140.00, 139.45, 138.48, 5407, 7.49, 251, 4192, 77.53
UCOBANK, EQ, 10-Jul-2019, 18.90, 19.10, 19.30, 18.70, 18.80, 18.95, 19.06, 316346, 60.29, 1167, 131217, 41.48
UFLEX, EQ, 10-Jul-2019, 232.60, 233.00, 234.60, 227.50, 228.10, 228.20, 229.75, 53249, 122.34, 1183, 36149, 67.89
UFO, EQ, 10-Jul-2019, 180.40, 180.50, 183.60, 179.05, 179.05, 179.90, 181.11, 11422, 20.69, 606, 5103, 44.68
UGARSUGAR, EQ, 10-Jul-2019, 14.25, 14.20, 14.20, 13.70, 13.95, 13.90, 13.89, 71108, 9.88, 328, 40301, 56.68
UJAAS, EQ, 10-Jul-2019, 5.65, 5.80, 6.10, 5.70, 5.70, 5.75, 5.89, 79258, 4.67, 239, 50625, 63.87
UJJIVAN, EQ, 10-Jul-2019, 284.20, 284.00, 288.40, 274.30, 277.85, 277.40, 280.48, 1879913, 5272.74, 21069, 152577, 8.12
ULTRACEMCO, EQ, 10-Jul-2019, 4498.70, 4476.00, 4529.00, 4431.65, 4468.20, 4480.70, 4484.03, 315481, 14146.28, 37376, 112509, 35.66
UMANGDAIRY, EQ, 10-Jul-2019, 49.30, 48.55, 50.45, 48.55, 49.90, 50.05, 49.83, 9262, 4.62, 66, 8450, 91.23
UNICHEMLAB, EQ, 10-Jul-2019, 172.25, 171.30, 174.70, 171.30, 174.50, 174.05, 173.99, 29552, 51.42, 426, 27585, 93.34
UNIENTER, EQ, 10-Jul-2019, 84.40, 83.85, 85.30, 81.05, 84.80, 83.50, 83.75, 1681, 1.41, 109, 944, 56.16
UNIINFO, SM, 10-Jul-2019, 30.25, 30.00, 30.10, 28.00, 29.90, 29.90, 29.30, 30000, 8.79, 15, 4000, 13.33
UNIONBANK, EQ, 10-Jul-2019, 78.15, 79.40, 79.40, 76.35, 77.05, 77.05, 77.59, 9697661, 7524.39, 32668, 786944, 8.11
UNIPLY, BE, 10-Jul-2019, 64.70, 62.55, 65.90, 62.55, 65.40, 65.60, 65.47, 287928, 188.51, 3377, -, -
UNITECH, EQ, 10-Jul-2019, 1.15, 1.15, 1.20, 1.10, 1.15, 1.15, 1.15, 1808060, 20.72, 665, 853855, 47.22
UNITEDBNK, EQ, 10-Jul-2019, 10.10, 10.20, 10.30, 10.10, 10.15, 10.10, 10.17, 130462, 13.26, 410, 70279, 53.87
UNITEDTEA, EQ, 10-Jul-2019, 299.60, 296.00, 298.00, 296.00, 297.00, 297.00, 297.12, 105, 0.31, 7, 105, 100.00
UNITY, BZ, 10-Jul-2019, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 0.50, 2815, 0.01, 6, -, -
UNIVASTU, SM, 10-Jul-2019, 80.00, 79.00, 79.00, 79.00, 79.00, 79.00, 79.00, 1500, 1.19, 1, 1500, 100.00
UNIVCABLES, EQ, 10-Jul-2019, 193.95, 192.00, 199.80, 191.60, 193.40, 193.25, 195.85, 25236, 49.42, 711, 10464, 41.46
UPL, EQ, 10-Jul-2019, 640.05, 635.00, 646.65, 627.30, 637.00, 634.85, 635.09, 4906675, 31162.01, 95856, 1654617, 33.72
URAVI, SM, 10-Jul-2019, 115.00, 113.00, 113.00, 113.00, 113.00, 113.00, 113.00, 10800, 12.20, 9, 10800, 100.00
URJA, EQ, 10-Jul-2019, 2.20, 2.20, 2.20, 2.15, 2.20, 2.20, 2.17, 422718, 9.16, 358, 222267, 52.58
USHAMART, EQ, 10-Jul-2019, 29.45, 29.50, 29.75, 29.15, 29.35, 29.30, 29.44, 52191, 15.36, 398, 24434, 46.82
UTINEXT50, EQ, 10-Jul-2019, 276.00, 276.00, 276.00, 273.00, 276.00, 276.00, 274.73, 296, 0.81, 16, 295, 99.66
UTINIFTETF, EQ, 10-Jul-2019, 1217.75, 1221.10, 1221.10, 1212.55, 1213.00, 1213.00, 1215.69, 1862, 22.64, 19, 1862, 100.00
UTISENSETF, EQ, 10-Jul-2019, 407.42, 408.99, 410.50, 407.76, 408.01, 409.06, 409.20, 752, 3.08, 22, 693, 92.15
UTISXN50, EQ, 10-Jul-2019, 332.50, 330.00, 330.00, 330.00, 330.00, 330.00, 330.00, 9, 0.03, 1, 9, 100.00
UTTAMSTL, EQ, 10-Jul-2019, 9.25, 9.50, 9.50, 9.00, 9.20, 9.20, 9.21, 25097, 2.31, 118, 21084, 84.01
UTTAMSUGAR, EQ, 10-Jul-2019, 112.00, 112.55, 113.90, 111.15, 113.90, 113.10, 112.50, 29260, 32.92, 757, 11320, 38.69
UVSL, EQ, 10-Jul-2019, 0.10, 0.10, 0.10, 0.05, 0.10, 0.05, 0.09, 789412, 0.73, 2657, 748906, 94.87
V2RETAIL, EQ, 10-Jul-2019, 171.65, 171.60, 172.00, 165.30, 169.00, 168.05, 168.13, 10205, 17.16, 456, 6263, 61.37
VADILALIND, EQ, 10-Jul-2019, 518.45, 514.50, 523.85, 510.20, 512.60, 515.70, 520.07, 4780, 24.86, 348, 3234, 67.66
VAIBHAVGBL, EQ, 10-Jul-2019, 841.65, 847.05, 849.00, 832.50, 840.50, 842.00, 840.20, 9803, 82.37, 507, 7553, 77.05
VAKRANGEE, EQ, 10-Jul-2019, 35.90, 36.05, 37.35, 35.65, 36.60, 36.80, 36.80, 4855337, 1786.85, 14268, 2936852, 60.49
VARDHACRLC, EQ, 10-Jul-2019, 40.30, 40.05, 41.25, 40.05, 41.20, 41.15, 40.85, 5806, 2.37, 38, 3748, 64.55
VARDMNPOLY, BE, 10-Jul-2019, 3.65, 3.55, 3.80, 3.55, 3.80, 3.80, 3.74, 613, 0.02, 9, -, -
VARROC, EQ, 10-Jul-2019, 465.20, 469.95, 469.95, 458.00, 461.00, 459.70, 460.91, 34921, 160.95, 1189, 29577, 84.70
VASCONEQ, EQ, 10-Jul-2019, 14.85, 14.90, 14.90, 14.05, 14.30, 14.35, 14.32, 151722, 21.72, 712, 90075, 59.37
VASWANI, EQ, 10-Jul-2019, 7.95, 8.00, 8.05, 7.70, 7.70, 7.90, 7.93, 3177, 0.25, 35, 3170, 99.78
VBL, EQ, 10-Jul-2019, 965.15, 969.00, 971.00, 945.10, 949.00, 953.55, 963.72, 34166, 329.27, 5732, 20862, 61.06
VEDL, EQ, 10-Jul-2019, 161.50, 161.40, 162.10, 156.75, 160.25, 160.00, 159.33, 5831061, 9290.77, 47406, 975538, 16.73
VENKEYS, EQ, 10-Jul-2019, 1602.90, 1604.00, 1616.00, 1564.95, 1583.40, 1576.85, 1589.98, 37555, 597.12, 4294, 10171, 27.08
VENUSREM, EQ, 10-Jul-2019, 23.35, 24.45, 24.45, 22.25, 22.55, 22.80, 23.19, 4031, 0.93, 85, 3056, 75.81
VERTOZ, SM, 10-Jul-2019, 196.50, 194.25, 195.20, 191.00, 195.20, 195.10, 194.03, 21600, 41.91, 18, 2400, 11.11
VESUVIUS, EQ, 10-Jul-2019, 1099.05, 1105.50, 1105.50, 1072.40, 1096.95, 1089.35, 1081.67, 10239, 110.75, 660, 9705, 94.78
VETO, EQ, 10-Jul-2019, 67.65, 68.50, 68.50, 65.30, 66.50, 66.20, 66.31, 7258, 4.81, 198, 5718, 78.78
VGUARD, EQ, 10-Jul-2019, 238.25, 238.00, 239.50, 228.10, 232.40, 231.50, 234.20, 490816, 1149.51, 8475, 86206, 17.56
VHL, EQ, 10-Jul-2019, 1858.95, 1860.05, 1893.95, 1836.00, 1890.00, 1889.55, 1870.80, 160, 2.99, 137, 32, 20.00
VICEROY, BE, 10-Jul-2019, 1.55, 1.60, 1.60, 1.50, 1.55, 1.60, 1.57, 36858, 0.58, 39, -, -
VIDEOIND, BZ, 10-Jul-2019, 1.50, 1.45, 1.55, 1.45, 1.55, 1.55, 1.53, 59498, 0.91, 78, -, -
VIDHIING, EQ, 10-Jul-2019, 64.40, 64.55, 65.00, 62.80, 63.80, 63.55, 63.81, 6589, 4.20, 220, 4045, 61.39
VIJIFIN, EQ, 10-Jul-2019, 0.50, 0.45, 0.55, 0.45, 0.55, 0.55, 0.51, 106552, 0.54, 79, 103786, 97.40
VIKASECO, EQ, 10-Jul-2019, 5.60, 5.40, 5.80, 5.35, 5.65, 5.65, 5.46, 954804, 52.18, 946, 635023, 66.51
VIKASMCORP, EQ, 10-Jul-2019, 2.70, 2.85, 2.85, 2.55, 2.65, 2.70, 2.70, 229585, 6.19, 164, 174246, 75.90
VIMTALABS, EQ, 10-Jul-2019, 170.20, 177.50, 177.50, 169.00, 169.00, 169.75, 171.87, 14482, 24.89, 302, 8999, 62.14
VINATIORGA, EQ, 10-Jul-2019, 2112.75, 2118.95, 2138.95, 2060.35, 2081.00, 2082.00, 2086.01, 43718, 911.96, 2609, 34391, 78.67
VINDHYATEL, EQ, 10-Jul-2019, 1155.90, 1155.00, 1232.05, 1154.00, 1155.00, 1158.10, 1185.56, 7594, 90.03, 792, 3932, 51.78
VINYLINDIA, EQ, 10-Jul-2019, 68.40, 66.35, 71.80, 66.35, 71.20, 70.80, 70.12, 16827, 11.80, 393, 11787, 70.05
VIPCLOTHNG, EQ, 10-Jul-2019, 15.95, 15.95, 15.95, 15.50, 15.50, 15.55, 15.69, 33120, 5.20, 264, 23406, 70.67
VIPIND, EQ, 10-Jul-2019, 443.85, 445.60, 445.60, 422.00, 424.00, 425.05, 435.32, 190938, 831.20, 5817, 90921, 47.62
VIPULLTD, EQ, 10-Jul-2019, 41.20, 41.50, 42.75, 40.65, 42.75, 41.95, 41.25, 80995, 33.41, 188, 1183, 1.46
VISAKAIND, EQ, 10-Jul-2019, 362.00, 361.00, 364.95, 356.55, 360.00, 361.15, 362.78, 4769, 17.30, 337, 2790, 58.50
VISASTEEL, EQ, 10-Jul-2019, 5.80, 6.30, 6.35, 5.65, 5.85, 5.85, 5.78, 6350, 0.37, 48, 5174, 81.48
VISESHINFO, EQ, 10-Jul-2019, 0.05, 0.10, 0.10, 0.05, 0.05, 0.05, 0.06, 442870, 0.28, 87, 422861, 95.48
VISHNU, EQ, 10-Jul-2019, 114.50, 117.95, 124.50, 115.25, 118.80, 118.90, 117.97, 4166, 4.91, 78, 3828, 91.89
VIVIDHA, BE, 10-Jul-2019, 0.35, 0.35, 0.35, 0.30, 0.30, 0.35, 0.31, 185552, 0.57, 46, -, -
VIVIMEDLAB, EQ, 10-Jul-2019, 15.50, 15.50, 15.95, 15.00, 15.60, 15.80, 15.59, 54605, 8.51, 189, 41614, 76.21
VLSFINANCE, EQ, 10-Jul-2019, 52.30, 52.10, 52.85, 51.10, 51.50, 51.40, 51.90, 12639, 6.56, 151, 11026, 87.24
VMART, EQ, 10-Jul-2019, 2091.70, 2091.75, 2129.00, 2075.00, 2110.00, 2103.45, 2103.90, 3746, 78.81, 587, 2576, 68.77
VOLTAMP, EQ, 10-Jul-2019, 1083.15, 1084.00, 1125.00, 1079.60, 1100.10, 1110.25, 1103.98, 5404, 59.66, 756, 2815, 52.09
VOLTAS, EQ, 10-Jul-2019, 596.35, 600.30, 601.05, 589.10, 591.10, 591.30, 593.17, 1255603, 7447.82, 39541, 535440, 42.64
VRLLOG, EQ, 10-Jul-2019, 268.45, 266.55, 270.00, 266.50, 267.45, 269.10, 268.13, 18433, 49.42, 1284, 13019, 70.63
VSCL, SM, 10-Jul-2019, 19.80, 19.50, 19.50, 19.50, 19.50, 19.50, 19.50, 6000, 1.17, 2, 6000, 100.00
VSSL, EQ, 10-Jul-2019, 84.00, 86.95, 87.35, 82.10, 83.95, 83.00, 83.98, 5785, 4.86, 159, 3109, 53.74
VSTIND, EQ, 10-Jul-2019, 3273.30, 3270.00, 3300.00, 3246.30, 3300.00, 3293.00, 3282.35, 372, 12.21, 158, 296, 79.57
VSTTILLERS, EQ, 10-Jul-2019, 1259.35, 1259.75, 1287.90, 1195.00, 1195.00, 1221.75, 1240.21, 2211, 27.42, 373, 1546, 69.92
VTL, EQ, 10-Jul-2019, 1040.05, 1048.85, 1056.20, 1037.00, 1040.00, 1039.95, 1041.05, 4431, 46.13, 767, 3201, 72.24
WABAG, EQ, 10-Jul-2019, 313.95, 311.70, 317.40, 304.10, 305.05, 306.40, 311.95, 96362, 300.61, 6026, 38553, 40.01
WABCOINDIA, EQ, 10-Jul-2019, 6160.70, 6164.95, 6164.95, 6126.05, 6159.00, 6155.05, 6140.97, 654, 40.16, 134, 484, 74.01
WALCHANNAG, EQ, 10-Jul-2019, 79.25, 79.00, 80.45, 77.10, 77.65, 77.70, 78.69, 187030, 147.17, 2248, 66385, 35.49
WANBURY, BE, 10-Jul-2019, 13.90, 13.25, 13.25, 13.25, 13.25, 13.25, 13.25, 190, 0.03, 3, -, -
WEBELSOLAR, EQ, 10-Jul-2019, 25.75, 26.80, 26.80, 24.70, 24.95, 24.90, 25.27, 32787, 8.28, 292, 19650, 59.93
WEIZFOREX, EQ, 10-Jul-2019, 467.20, 540.00, 540.00, 433.45, 461.00, 462.75, 474.67, 333, 1.58, 97, 189, 56.76
WEIZMANIND, EQ, 10-Jul-2019, 31.65, 33.50, 33.50, 31.25, 31.65, 31.65, 31.46, 270, 0.08, 7, 267, 98.89
WELCORP, EQ, 10-Jul-2019, 139.70, 138.65, 140.40, 136.50, 137.00, 137.20, 138.02, 220192, 303.92, 7247, 128495, 58.36
WELENT, EQ, 10-Jul-2019, 118.25, 116.15, 119.75, 110.25, 118.05, 117.90, 115.47, 318213, 367.45, 4761, 164234, 51.61
WELINV, EQ, 10-Jul-2019, 163.40, 158.55, 169.90, 157.10, 157.10, 163.85, 161.23, 56, 0.09, 13, 25, 44.64
WELSPUNIND, EQ, 10-Jul-2019, 55.05, 54.50, 56.15, 54.10, 55.75, 56.00, 55.81, 649555, 362.49, 1566, 544315, 83.80
